17.39	77941	80.542		0.315935614		17.39	0.131765504
17.49	78075	80.293		0.316478786		17.49	0.132217565
17.59	78501	80.554		0.318205587		17.59	0.133690188
17.69	78517	81		0.318270443		17.69	0.134135399
17.79	78752	81.068		0.319223021		17.79	0.137248455
17.89	78818	80.833		0.319490553		17.89	0.140238222
17.99	78466	81.056		0.318063713		17.99	0.13998137
18.09	78699	80.2		0.319008184		18.09	0.137159413
18.19	78756	80.883		0.319239235		18.19	0.133200455
18.29	77984	81.043		0.316109915		18.29	0.133621693
18.39	77689	80.243		0.314914126		18.39	0.133618269
18.49	78049	80.963		0.316373394		18.49	0.132443595
18.59	77384	80.523		0.313677802		18.59	0.133840875
18.69	77278	80.144		0.313248128		18.69	0.132823737
18.79	77985	80.449		0.316113969		18.79	0.13510459
18.89	77422	80.212		0.313831836		18.89	0.133971013
18.99	77800	80.784		0.315364067		18.99	0.132357978
19.09	77701	80.393		0.314962768		19.09	0.13348813
19.19	77288	79.605		0.313288664		19.19	0.132169619
19.29	77718	78.816		0.315031678		19.29	0.133594296
19.39	77426	80.467		0.31384805		19.39	0.132686749
19.49	77069	80.393		0.312400942		19.49	0.132310032
19.59	78295	81.382		0.317370561		19.59	0.133200455
19.69	77083	79.316		0.312457691		19.69	0.133611419
19.79	77083	78.638		0.312457691		19.79	0.133669639
19.89	77395	80.231		0.31372239		19.89	0.134118276
19.99	77335	79.862		0.313479179		19.99	0.133861423
20.09	77040	80.318		0.31228339		20.09	0.133827176
20.19	77505	80.144		0.314168278		20.19	0.134077179
20.29	77955	80.094		0.315992363		20.29	0.133984712
20.39	78290	80.137		0.317350293		20.39	0.132207291
20.49	77966	79.209		0.316036952		20.49	0.135323772
20.59	78011	79.894		0.31621936		20.59	0.134467595
20.69	77873	79.919		0.315659974		20.69	0.135381992
20.79	77915	80.728		0.315830222		20.79	0.136779271
20.89	78240	80.486		0.317147617		20.89	0.135159386
20.99	77914	81.049		0.315826169		20.99	0.134837464
21.09	77612	79.931		0.314602005		21.09	0.135358019
21.19	77369	80.697		0.313616999		21.19	0.135727887
21.29	77782	79.328		0.315291104		21.29	0.133063467
21.39	77878	80.511		0.315680242		21.39	0.134375128
21.49	78291	80.162		0.317354347		21.49	0.134584035
21.59	78355	81.031		0.317613772		21.59	0.134556638
21.69	78055	80.349		0.316397715		21.69	0.134108001
21.79	78407	80.536		0.317824555		21.79	0.134659379
21.89	78055	80.548		0.316397715		21.89	0.135703914
21.99	77646	80.511		0.314739825		21.99	0.135885423
22.09	77599	79.844		0.314549309		22.09	0.135131988
22.19	78518	80.156		0.318274496		22.19	0.13401211
22.29	77517	80.666		0.31421692		22.29	0.133851149
22.39	78076	80.355		0.316482839		22.39	0.133820326
22.49	78701	80.324		0.319016291		22.49	0.134429924
22.59	77757	80.536		0.315189766		22.59	0.135584049
22.69	78403	80.212		0.317808341		22.69	0.13493678
22.79	78125	81.074		0.316681462		22.79	0.134738147
22.89	78246	80.069		0.317171938		22.89	0.136193646
22.99	78283	80.598		0.317321919		22.99	0.134823765
23.09	78442	81.406		0.317966429		23.09	0.135563501
23.19	77670	79.831		0.314837109		23.19	0.134840888
23.29	78189	80.449		0.316940887		23.29	0.135018973
23.39	78157	81.203		0.316811175		23.39	0.135101166
23.49	78090	79.316		0.316539589		23.49	0.135679941
23.59	78529	81.468		0.318319085		23.59	0.134772394
23.69	78539	81.049		0.31835962		23.69	0.134923081
23.79	79267	80.901		0.321310585		23.79	0.136758723
23.89	79337	80.944		0.321594332		23.89	0.137621748
23.99	79357	81.326		0.321675402		23.99	0.137895725
24.09	78815	80.852		0.319478393		24.09	0.137344347
24.19	78933	80.654		0.319956708		24.19	0.135621721
24.29	78432	80.492		0.317925893		24.29	0.135378567
24.39	78540	80.585		0.318363674		24.39	0.13516966
24.49	78422	81.554		0.317885358		24.49	0.135847751
24.59	79001	80.418		0.320232348		24.59	0.136635433
24.69	78898	81.511		0.319814835		24.69	0.134152523
24.79	78713	80.075		0.319064933		24.79	0.135042946
24.89	79121	80.467		0.320718771		24.89	0.13661831
24.99	78778	80.709		0.319328412		24.99	0.136186797
25.09	78593	80.044		0.318578511		25.09	0.135943643
25.19	79236	80.517		0.321184926		25.19	0.136840916
25.29	79427	80.771		0.321959149		25.29	0.136471048
25.39	79697	81.271		0.3230536		25.39	0.139406019
25.49	79667	81.21		0.322931994		25.49	0.140169728
25.59	79542	81.24		0.322425304		25.59	0.139436842
25.69	79936	80.355		0.324022392		25.69	0.138563542
25.79	78658	80.938		0.31884199		25.79	0.138090933
25.89	79589	80.722		0.322615819		25.89	0.137221058
25.99	79538	81.743		0.32240909		25.99	0.136125152
26.09	79320	80.975		0.321525422		26.09	0.13661831
26.19	79988	82.061		0.324233175		26.19	0.138851217
26.29	79242	81.08		0.321209247		26.29	0.136916259
26.39	78754	81.468		0.319231128		26.39	0.137471061
26.49	80265	81.811		0.325356001		26.49	0.138440253
26.59	79609	81.388		0.32269689		26.59	0.1376012
26.69	79095	81.994		0.320613379		26.69	0.137508733
26.79	79186	81.443		0.32098225		26.79	0.136789545
26.89	79236	80.914		0.321184926		26.89	0.138919711
26.99	79649	80.988		0.322859031		26.99	0.137515582
27.09	79593	81.382		0.322632033		27.09	0.13794367
27.19	79391	80.876		0.321813222		27.19	0.137265579
27.29	79553	81.498		0.322469892		27.29	0.139385471
27.39	79761	80.833		0.323313025		27.39	0.137816956
27.49	80268	81.326		0.325368161		27.49	0.139227935
27.59	79598	81.21		0.322652301		27.59	0.138810121
27.69	80400	81.988		0.325903226		27.69	0.138436828
27.79	79746	81.339		0.323252222		27.79	0.139214236
27.89	79455	80.926		0.322072647		27.89	0.137436814
27.99	79980	81.296		0.324200747		27.99	0.139046425
28.09	80200	81.597		0.325092522		28.09	0.138337511
28.19	79776	81.939		0.323373828		28.19	0.139700544
28.29	80164	81.884		0.324946595		28.29	0.139703969
28.39	80456	82.177		0.326130223		28.39	0.139447116
28.49	80758	81.462		0.327354387		28.49	0.140049864
28.59	80397	81.166		0.325891066		28.59	0.139433417
28.69	80518	81.872		0.326381542		28.69	0.139337525
28.79	80485	82.055		0.326247776		28.79	0.141001932
28.89	80326	81.259		0.325603266		28.89	0.140132057
28.99	80499	81.902		0.326304525		28.99	0.140721106
29.09	81318	82.341		0.32962436		29.09	0.141351251
29.19	80927	81.927		0.328039433		29.19	0.139882053
29.29	81624	81.48		0.330864738		29.29	0.140056713
29.39	82039	82.377		0.33254695		29.39	0.140580693
29.49	81642	81.234		0.330937701		29.49	0.139453965
29.59	81743	82.024		0.331347107		29.59	0.140145755
29.69	83408	82.891		0.338096223		29.69	0.141590981
29.79	83055	83.534		0.336665329		29.79	0.143299908
29.89	84188	83.72		0.34125797		29.89	0.148450664
29.99	84927	83.923		0.344253524		29.99	0.150717818
30.09	85964	84.682		0.348457027		30.09	0.14959794
30.19	86149	83.6		0.349206928		30.19	0.144169783
30.29	86539	84.711		0.350787802		30.29	0.143693749
30.39	88196	84.847		0.357504489		30.39	0.143334155
30.49	89192	86.614		0.361541798		30.49	0.144344443
30.59	91823	88.306		0.372206616		30.59	0.144772531
30.69	96021	89.644		0.389223305		30.69	0.147505445
30.79	102195	92.065		0.414249754		30.79	0.148522583
30.89	110199	95.394		0.44669415		30.89	0.156813792
30.99	122296	101.474		0.495729614		30.99	0.184252524
31.09	135960	106.17		0.551116948		31.09	0.278538062
31.19	150196	111.732		0.608822898		31.19	0.467246127
31.29	159991	115.46		0.648527153		31.29	0.655344594
31.39	160552	115.395		0.650801179		31.39	0.722116056
31.49	152250	112.37		0.617148833		31.49	0.593888272
31.59	138108	106.799		0.559823915		31.59	0.379022315
31.69	123437	101.784		0.500354683		31.69	0.226513377
31.79	111442	96.462		0.451732678		31.79	0.166628995
31.89	102730	92.266		0.416418388		31.89	0.150067124
31.99	96667	89.353		0.39184188		31.99	0.147313662
32.09	92526	87.516		0.375056243		32.09	0.146580775
32.19	89548	86.47		0.362984852		32.19	0.145683503
32.29	87332	84.847		0.354002246		32.29	0.144638968
32.39	86093	84.131		0.348979931		32.39	0.14362868
32.49	85270	84.119		0.345643882		32.49	0.144614995
32.59	84076	83.018		0.340803976		32.59	0.142844423
32.69	83880	82.759		0.340009485		32.69	0.142714284
32.79	82872	82.656		0.335923534		32.79	0.142748531
32.89	83140	82.722		0.337009878		32.89	0.142495103
32.99	82512	82.037		0.334464266		32.99	0.143573885
33.09	81878	82.728		0.331894333		33.09	0.142197153
33.19	82178	82.426		0.33311039		33.19	0.143293059
33.29	81777	81.976		0.331484927		33.29	0.142553323
33.39	81752	82.553		0.331383589		33.39	0.140827272
33.49	81655	82.462		0.330990397		33.49	0.141560158
33.59	82031	82.31		0.332514522		33.59	0.140830696
33.69	82081	82.152		0.332717198		33.69	0.14200537
33.79	82413	81.786		0.334062967		33.79	0.141834135
33.89	82141	82.134		0.332960409		33.89	0.142984835
33.99	81803	82.474		0.331590319		33.99	0.142224551
34.09	82576	82.855		0.334723692		34.09	0.144186907
34.19	82632	82.511		0.334950689		34.19	0.146197208
34.29	82558	82.571		0.334650728		34.29	0.145238291
34.39	82291	82.329		0.333568438		34.39	0.143553336
34.49	82744	83.277		0.335404683		34.49	0.143471143
34.59	82654	81.302		0.335039866		34.59	0.142467705
34.69	81580	82.098		0.330686383		34.69	0.141769065
34.79	82246	82.722		0.333386029		34.79	0.141104673
34.89	81987	82.735		0.332336167		34.89	0.141820436
34.99	82998	83.235		0.336434278		34.99	0.141108097
35.09	82784	83.229		0.335566824		35.09	0.141700571
35.19	82870	82.371		0.335915427		35.19	0.142864971
35.29	83469	82.256		0.338343487		35.29	0.142512226
35.39	84316	83.815		0.341776821		35.39	0.14228962
35.49	85624	83.379		0.347078829		35.49	0.143060179
35.59	87004	84.682		0.35267269		35.59	0.144097864
35.69	88445	85.458		0.358513816		35.69	0.144536227
35.79	90796	87.126		0.368043648		35.79	0.144573898
35.89	94285	88.221		0.382186389		35.89	0.149169852
35.99	99021	89.933		0.401383873		35.99	0.164512528
36.09	104526	92.865		0.423698515		36.09	0.209023411
36.19	110713	96.354		0.44877766		36.19	0.298007507
36.29	116591	98.194		0.472604267		36.29	0.39553624
36.39	117808	99.071		0.477537404		36.39	0.443163605
36.49	115368	97.591		0.467646808		36.49	0.406320635
36.59	110114	95.478		0.4463496		36.59	0.306308991
36.69	104071	93.124		0.421854162		36.69	0.211790572
36.79	99500	90.333		0.40332551		36.79	0.164002247
36.89	94315	88.221		0.382307995		36.89	0.14849176
36.99	91770	87.784		0.371991779		36.99	0.146091042
37.09	88795	85.469		0.359932549		37.09	0.144224578
37.19	86094	85.176		0.348983985		37.19	0.142269072
37.29	85323	84.178		0.345858719		37.29	0.141361526
37.39	84911	83.63		0.344188667		37.39	0.142830724
37.49	84026	83.869		0.3406013		37.49	0.141864957
37.59	82947	82.45		0.336227549		37.59	0.141522487
37.69	82478	83.349		0.334326446		37.69	0.14003959
37.79	82393	82.529		0.333981897		37.79	0.141823861
37.89	81813	82.571		0.331630854		37.89	0.14095741
37.99	81836	82.067		0.331724085		37.99	0.139316977
38.09	81284	82.48		0.32948654		38.09	0.139296429
38.19	81159	81.449		0.32897985		38.19	0.140063563
38.29	80421	81.523		0.32598835		38.29	0.140180002
38.39	80851	82.505		0.327731365		38.39	0.139447116
38.49	81224	81.994		0.329243329		38.49	0.139084097
38.59	80656	81.548		0.326940928		38.59	0.139628625
38.69	80706	81.701		0.327143604		38.69	0.138347786
38.79	79972	81.915		0.324168318		38.79	0.139440266
38.89	79876	81.388		0.32377918		38.89	0.139299853
38.99	80664	81.166		0.326973356		38.99	0.137734763
39.09	79920	81.099		0.323957535		39.09	0.13864231
39.19	79878	80.777		0.323787287		39.19	0.139775887
39.29	80340	81.67		0.325660015		39.29	0.139816984
39.39	80832	81.13		0.327654348		39.39	0.137895725
39.49	80524	81.701		0.326405863		39.49	0.140073837
39.59	80714	81.154		0.327176032		39.59	0.14073138
39.69	81574	82.48		0.330662062		39.69	0.14183071
39.79	81460	81.16		0.33019996		39.79	0.144251976
39.89	81354	81.939		0.329770287		39.89	0.143549912
39.99	80785	80.994		0.327463832		39.99	0.140772476
40.09	81069	81.792		0.328615033		40.09	0.139803285
40.19	80230	81.111		0.325214127		40.19	0.138015589
40.29	80782	80.914		0.327451672		40.29	0.138960808
40.39	80490	81.449		0.326268043		40.39	0.140981383
40.49	80472	81.884		0.32619508		40.49	0.139036151
40.59	80655	80.548		0.326936874		40.59	0.139440266
40.69	79966	81.799		0.324143997		40.69	0.139375197
40.79	79954	80.66		0.324095355		40.79	0.140471102
40.89	80413	82.195		0.325955922		40.89	0.141094399
40.99	80748	81.093		0.327313852		40.99	0.139710818
41.09	80646	81.701		0.326900393		41.09	0.136710777
41.19	79891	81.505		0.323839983		41.19	0.136467623
41.29	80460	82.122		0.326146438		41.29	0.138262168
41.39	80050	81.253		0.324484493		41.39	0.138049836
41.49	80266	81.222		0.325360054		41.49	0.137957369
41.59	79827	80.672		0.323580558		41.59	0.137399142
41.69	80126	81.247		0.324792561		41.69	0.137354621
41.79	79970	81.277		0.324160211		41.79	0.13835806
41.89	80325	80.449		0.325599212		41.89	0.137703941
41.99	79910	81.48		0.323917		41.99	0.136388855
42.09	80643	81.627		0.326888232		42.09	0.137214208
42.19	79752	81.24		0.323276543		42.19	0.139066974
42.29	80577	80.654		0.3266207		42.29	0.138156002
42.39	80576	80.554		0.326616646		42.39	0.137823806
42.49	80000	79.812		0.324281817		42.49	0.137029274
42.59	79877	80.685		0.323783234		42.59	0.13742654
42.69	79199	81.117		0.321034945		42.69	0.137584076
42.79	79530	81.13		0.322376661		42.79	0.138508747
42.89	80026	81.37		0.324387209		42.89	0.137758736
42.99	79608	79.937		0.322692836		42.99	0.137097768
43.09	79422	81.253		0.321938881		43.09	0.136690229
43.19	79554	80.15		0.322473946		43.19	0.135923095
43.29	79305	80.137		0.321464619		43.29	0.137162838
43.39	79600	80.771		0.322660408		43.39	0.137515582
43.49	80011	80.081		0.324326406		43.49	0.135566926
43.59	79937	80.411		0.324026445		43.59	0.136614885
43.69	79487	80.635		0.32220236		43.69	0.138820395
43.79	79250	80.231		0.321241675		43.79	0.136834066
43.89	79977	80.66		0.324188586		43.89	0.136755298
43.99	79542	80.112		0.322425304		43.99	0.137700516
44.09	80119	80.709		0.324764186		44.09	0.13742654
44.19	79136	80.938		0.320779573		44.19	0.136940232
44.29	79909	81.197		0.323912947		44.29	0.136436801
44.39	79539	79.8		0.322413143		44.39	0.137525857
44.49	79298	81.012		0.321436244		44.49	0.138947109
44.59	79547	80.037		0.322445571		44.59	0.137056672
44.69	79727	79.862		0.323175205		44.69	0.136354608
44.79	79609	80.131		0.32269689		44.79	0.136563515
44.89	79705	80.753		0.323086028		44.89	0.13673475
44.99	79612	80.629		0.32270905		44.99	0.138272442
45.09	79681	80.883		0.322988743		45.09	0.138388882
45.19	79581	79.956		0.322583391		45.19	0.138628611
45.29	79629	80.486		0.32277796		45.29	0.135471034
45.39	79188	80.262		0.320990357		45.39	0.136666256
45.49	79675	81.443		0.322964422		45.49	0.13632721
45.59	79922	81.062		0.323965642		45.59	0.137173112
45.69	79838	80.901		0.323625146		45.69	0.136070357
45.79	79005	80.498		0.320248562		45.79	0.139269031
45.89	79441	80.411		0.322015898		45.89	0.136529268
45.99	79582	80.647		0.322587445		45.99	0.136587487
46.09	79065	80.641		0.320491773		46.09	0.135741586
46.19	79209	80.66		0.321075481		46.19	0.13748476
46.29	79529	80.131		0.322372608		46.29	0.136977904
46.39	79380	79.825		0.321768633		46.39	0.137388868
46.49	79252	80.498		0.321249782		46.49	0.136772422
46.59	79293	80.629		0.321415977		46.59	0.136570364
46.69	79294	79.448		0.32142003		46.69	0.136340909
46.79	79936	81.228		0.324022392		46.79	0.137649146
46.89	79465	80.324		0.322113182		46.89	0.136888861
46.99	79551	80.74		0.322461785		46.99	0.137971068
47.09	79421	81.074		0.321934827		47.09	0.136515569
47.19	79636	81.339		0.322806335		47.19	0.136073782
47.29	79739	80.38		0.323223848		47.29	0.137179961
47.39	80152	80.747		0.324897953		47.39	0.137457362
47.49	80591	81.572		0.326677449		47.49	0.138340936
47.59	81334	82.073		0.329689216		47.59	0.139118344
47.69	82604	82.152		0.33483719		47.69	0.145467746
47.79	83199	82.565		0.337249036		47.79	0.156029535
47.89	83647	82.529		0.339065014		47.89	0.158950808
47.99	83083	82.831		0.336778828		47.99	0.154508966
48.09	81514	82.42		0.330418851		48.09	0.144851299
48.19	80430	80.641		0.326024832		48.19	0.138536144
48.29	80534	81.13		0.326446398		48.29	0.136700503
48.39	80075	80.542		0.324585831		48.39	0.137063521
48.49	79947	81.197		0.32406698		48.49	0.135690215
48.59	79741	80.66		0.323231955		48.59	0.136416252
48.69	78885	79.75		0.319762139		48.69	0.136296388
48.79	79438	79.762		0.322003737		48.79	0.137022425
48.89	79836	80.05		0.323617039		48.89	0.135491582
48.99	79578	81.382		0.322571231		48.99	0.136214195
49.09	79034	79.994		0.320366114		49.09	0.136549816
49.19	79808	80.74		0.323503541		49.19	0.137056672
49.29	80036	80.969		0.324427744		49.29	0.136190222
49.39	79804	80.846		0.323487327		49.39	0.137721065
49.49	79617	80.2		0.322729318		49.49	0.137433389
49.59	79598	80.573		0.322652301		49.59	0.136193646
49.69	79660	80.331		0.322903619		49.69	0.136155975
49.79	78726	79.975		0.319117629		49.79	0.137313525
49.89	79423	81.363		0.321942935		49.89	0.136340909
49.99	79483	81.345		0.322186146		49.99	0.137412841
50.09	79058	80.374		0.320463399		50.09	0.136330635
50.19	79440	79.875		0.322011844		50.19	0.136984753
50.29	79748	81.21		0.323260329		50.29	0.137625173
50.39	79782	80.449		0.323398149		50.39	0.137453938
50.49	79357	80.598		0.321675402		50.49	0.137457362
50.59	79340	80.056		0.321606492		50.59	0.137382019
50.69	79471	80.262		0.322137504		50.69	0.136580638
50.79	79359	79.969		0.321683509		50.79	0.13777586
50.89	79702	80.293		0.323073867		50.89	0.136988178
50.99	79923	81.216		0.323969696		50.99	0.13661831
51.09	79836	79.793		0.323617039		51.09	0.13806696
51.19	79720	80.505		0.323146831		51.19	0.137792983
51.29	79937	80.492		0.324026445		51.29	0.136450499
51.39	79558	79.875		0.32249016		51.39	0.137118317
51.49	81056	81.621		0.328562337		51.49	0.137505308
51.59	80997	81.394		0.328323179		51.59	0.13714229
51.69	81764	81.786		0.331432231		51.69	0.138361484
51.79	82755	81.786		0.335449272		51.79	0.139676571
51.89	85042	82.335		0.344719679		51.89	0.1442691
51.99	87626	84.03		0.355193981		51.99	0.155200756
52.09	91048	86.856		0.369065136		52.09	0.17132084
52.19	95322	87.943		0.386389892		52.19	0.196786942
52.29	98979	90.028		0.401213625		52.29	0.23962657
52.39	100923	92.147		0.409093673		52.39	0.261178235
52.49	101260	91.313		0.41045971		52.49	0.254294579
